CalendarYear,Quarter,QuarterMonthFrom,QuarterMonthTo,County,City,RetailandFoodServicesTaxableTransactions,TotalAllOutletsTaxableTransactions,PerCapita
2010,A,1,12,San Luis Obispo,San Luis Obispo,906649000,1080237000,23965.85
2010,A,1,12,San Luis Obispo,SAN LUIS OBISPO COUNTY,2595493000,3614355000,13419.65
2010,A,1,12,San Mateo,Atherton,5116000,12829000,1855.77
2010,A,1,12,San Mateo,Belmont,165027000,227585000,8806.1
2010,A,1,12,San Mateo,Brisbane,69846000,382578000,89324.77
2010,A,1,12,San Mateo,Burlingame,508276000,716307000,24857.96
2010,A,1,12,San Mateo,Colma,570890000,616231000,343687.11
2010,A,1,12,San Mateo,Daly City,725488000,786034000,7771.2
2010,A,1,12,San Mateo,East Palo Alto,244144000,250931000,8909.63
2010,A,1,12,San Mateo,Foster City,207822000,373617000,12218.89
2010,A,1,12,San Mateo,Half Moon Bay,134212000,173779000,15347.43
2010,A,1,12,San Mateo,Hillsborough,1230000,6050000,559.4
2010,A,1,12,San Mateo,Menlo Park,356493000,546344000,17054.06
2010,A,1,12,San Mateo,Millbrae,168158000,191993000,8914.97
2010,A,1,12,San Mateo,Pacifica,134598000,147574000,3963.63
2010,A,1,12,San Mateo,Portola Valley,9078000,12756000,2931.06
2010,A,1,12,San Mateo,Redwood City,1053741000,1451454000,18891.76
2010,A,1,12,San Mateo,San Bruno,519207000,560249000,13622.08
2010,A,1,12,San Mateo,San Carlos,408356000,595583000,20959.42
2010,A,1,12,San Mateo,San Mateo,1150478000,1324503000,13621.66
2010,A,1,12,San Mateo,SAN MATEO COUNTY,7846274000,11966338000,16651.96
2010,A,1,12,San Mateo,South San Francisco,658038000,995433000,15638.43
2010,A,1,12,San Mateo,Woodside,32441000,41752000,7901.58
2010,A,1,12,Santa Barbara,Buellton,110477000,130532000,26936.02
2010,A,1,12,Santa Barbara,Carpinteria,101128000,145290000,11101.85
2010,A,1,12,Santa Barbara,Goleta,516911000,666656000,22221.12
2010,A,1,12,Santa Barbara,Guadalupe,12110000,19744000,2763.33
2010,A,1,12,Santa Barbara,Lompoc,254891000,291357000,6838.56
2010,A,1,12,Santa Barbara,Santa Barbara,1217901000,1505540000,16965.55
2010,A,1,12,Santa Barbara,SANTA BARBARA COUNTY,3737532000,5309768000,12530.72
2010,A,1,12,Santa Barbara,Santa Maria,1016831000,1337014000,13381.38
2010,A,1,12,Santa Barbara,Solvang,66077000,86273000,16395.47
2010,A,1,12,Santa Clara,Campbell,568773000,703288000,17866.72
2010,A,1,12,Santa Clara,Cupertino,612219000,1659157000,28494.63
2010,A,1,12,Santa Clara,Gilroy,933062000,1062813000,21762.9
2010,A,1,12,Santa Clara,Los Altos,172990000,191425000,6637.94
2010,A,1,12,Santa Clara,Los Altos Hills,1450000,6836000,863.67
2010,A,1,12,Santa Clara,Los Gatos,378723000,810152000,27584.33
2010,A,1,12,Santa Clara,Milpitas,1008956000,1410525000,21160.3
2010,A,1,12,Santa Clara,Monte Sereno,1095000,1148000,343.5
2010,A,1,12,Santa Clara,Morgan Hill,370765000,467096000,12337.12
2010,A,1,12,Santa Clara,Mountain View,928955000,1333081000,18007.3
2010,A,1,12,Santa Clara,Palo Alto,1160855000,1675793000,26014.76
2010,A,1,12,Santa Clara,San Jose,7729152000,11501623000,12155.23
2010,A,1,12,Santa Clara,Santa Clara,1607352000,2912273000,25039.31
2010,A,1,12,Santa Clara,SANTA CLARA COUNTY,17695858000,30523322000,17134.19
2010,A,1,12,Santa Clara,Saratoga,67199000,86429000,2888.28
2010,A,1,12,Santa Clara,Sunnyvale,1335640000,2314171000,16520.94
2010,A,1,12,Santa Cruz,Capitola,333922000,362357000,36505.84
2010,A,1,12,Santa Cruz,Santa Cruz,625413000,753465000,12560.68
2010,A,1,12,Santa Cruz,SANTA CRUZ COUNTY,2079236000,2731832000,10404.91
2010,A,1,12,Santa Cruz,Scotts Valley,123048000,156356000,13490.59
2010,A,1,12,Santa Cruz,Watsonville,401411000,516230000,10074.15
2010,A,1,12,Shasta,Anderson,151916000,180488000,18188.85
2010,A,1,12,Shasta,Redding,1298331000,1614608000,17964.44
2010,A,1,12,Shasta,SHASTA COUNTY,1675578000,2486118000,14026.21
2010,A,1,12,Shasta,Shasta Lake,21850000,41877000,4117.29
2010,A,1,12,Sierra,Loyalton,2856000,3569000,4617.07
2010,A,1,12,Sierra,SIERRA COUNTY,8978000,18463000,5686.17
2010,A,1,12,Siskiyou,Dorris,1762000,2526000,2684.37
2010,A,1,12,Siskiyou,Dunsmuir,5957000,6440000,3895.94
2010,A,1,12,Siskiyou,Etna,3847000,4541000,6144.79
2010,A,1,12,Siskiyou,Fort Jones,7891000,8766000,10423.3
2010,A,1,12,Siskiyou,Montague,3650000,5336000,3695.29
2010,A,1,12,Siskiyou,Mount Shasta,55617000,71441000,21005.88
2010,A,1,12,Siskiyou,SISKIYOU COUNTY,292311000,432493000,9619.07
2010,A,1,12,Siskiyou,Tulelake,1792000,11445000,11309.28
2010,A,1,12,Siskiyou,Weed,41923000,42909000,14432.89
2010,A,1,12,Siskiyou,Yreka,118178000,134948000,17343.27
2010,A,1,12,Solano,Benicia,179328000,502194000,18512.01
2010,A,1,12,Solano,Dixon,195141000,389437000,21113.41
2010,A,1,12,Solano,Fairfield,944452000,1240790000,11902.17
2010,A,1,12,Solano,Rio Vista,45782000,71723000,9706.72
2010,A,1,12,Solano,SOLANO COUNTY,3494615000,5233333000,12663.29
2010,A,1,12,Solano,Suisun,72549000,76425000,2704.83
2010,A,1,12,Solano,Vacaville,1117398000,1268963000,13664.59
2010,A,1,12,Solano,Vallejo,796794000,919508000,7894.39
2010,A,1,12,Sonoma,Cloverdale,43484000,48973000,5695.85
2010,A,1,12,Sonoma,Cotati,119919000,134128000,18492.76
2010,A,1,12,Sonoma,Healdsburg,192030000,285733000,25436.92
2010,A,1,12,Sonoma,Petaluma,621954000,805825000,13939.67
2010,A,1,12,Sonoma,Rohnert Park,485000000,573557000,14022.36
2010,A,1,12,Sonoma,Santa Rosa,2024800000,2414077000,14410.5
2010,A,1,12,Sonoma,Sebastopol,105591000,123806000,16800.92
2010,A,1,12,Sonoma,Sonoma,167622000,194845000,18333.17
2010,A,1,12,Sonoma,SONOMA COUNTY,4583801000,6485950000,13429.55
2010,A,1,12,Sonoma,Windsor,201837000,269652000,10077.43
2010,A,1,12,Stanislaus,Ceres,310789000,398992000,8791.08
2010,A,1,12,Stanislaus,Hughson,12371000,36674000,5525.68
2010,A,1,12,Stanislaus,Modesto,1742796000,2356698000,11720.78
2010,A,1,12,Stanislaus,Newman,21434000,35143000,3438.98
2010,A,1,12,Stanislaus,Oakdale,193049000,237566000,11505.52
2010,A,1,12,Stanislaus,Patterson,97143000,117785000,5772.64
2010,A,1,12,Stanislaus,Riverbank,202094000,218015000,9625.81
2010,A,1,12,Stanislaus,STANISLAUS COUNTY,4112697000,6098614000,11864.93
2010,A,1,12,Stanislaus,Turlock,721646000,876144000,12803.88
2010,A,1,12,Stanislaus,Waterford,22249000,31199000,3691.31
2010,A,1,12,Sutter,Live Oak,16046000,21217000,2517.44
2010,A,1,12,Sutter,SUTTER COUNTY,863546000,1209026000,12758.14
2010,A,1,12,Sutter,Yuba City,724869000,858552000,13222.93
2010,A,1,12,Tehama,Corning,193153000,202084000,26371.39
2010,A,1,12,Tehama,Red Bluff,210402000,241653000,17166.51
2010,A,1,12,Tehama,Tehama,0,115000,275.11
2010,A,1,12,Tehama,TEHAMA COUNTY,459432000,585109000,9226.22
2010,A,1,12,Trinity,TRINITY COUNTY,51786000,82571000,5978.64
2010,A,1,12,Tulare,Dinuba,361003000,410279000,19337.27
2010,A,1,12,Tulare,Exeter,47668000,55580000,5380.96
2010,A,1,12,Tulare,Farmersville,34617000,38045000,3600.35
2010,A,1,12,Tulare,Lindsay,46203000,56044000,4764.83
2010,A,1,12,Tulare,Porterville,362196000,418428000,7736.34
2010,A,1,12,Tulare,Tulare,531271000,668415000,11312.0
2010,A,1,12,Tulare,TULARE COUNTY,3072261000,4496880000,10191.34
2010,A,1,12,Tulare,Visalia,1277926000,1802741000,14516.69
2010,A,1,12,Tulare,Woodlake,12977000,22233000,3059.02
2010,A,1,12,Tuolumne,Sonora,190933000,208034000,42464.58
2010,A,1,12,Tuolumne,TUOLUMNE COUNTY,386712000,529833000,9582.62
2010,A,1,12,Ventura,Camarillo,901152000,1137100000,17440.45
2010,A,1,12,Ventura,Fillmore,67043000,74012000,4966.58
2010,A,1,12,Ventura,Moorpark,231085000,298439000,8678.32
2010,A,1,12,Ventura,Ojai,66461000,88593000,11874.14
2010,A,1,12,Ventura,Oxnard,1507987000,1933728000,9771.18
2010,A,1,12,Ventura,Port Hueneme,68154000,76779000,3649.19
2010,A,1,12,Ventura,Santa Paula,122886000,160460000,1507.68
2010,A,1,12,Ventura,Simi Valley,1091521000,1274720000,43485.02
2010,A,1,12,Ventura,Thousand Oaks,1789820000,2192525000,17647.78
2010,A,1,12,Ventura,Ventura,1347565000,1643898000,12979.33
2010,A,1,12,Ventura,VENTURA COUNTY,7546960000,10225488000,12438.13
2010,A,1,12,Yolo,Davis,395649000,442255000,6747.14
2010,A,1,12,Yolo,West Sacramento,511976000,1132116000,23296.0
2010,A,1,12,Yolo,Winters,27792000,30129000,4552.58
2010,A,1,12,Yolo,Woodland,515497000,760578000,13738.26
2010,A,1,12,Yolo,YOLO COUNTY,1636189000,2943500000,14681.96
2010,A,1,12,Yuba,Marysville,108257000,146451000,11851.66
2010,A,1,12,Yuba,Wheatland,10191000,14266000,4027.66
2010,A,1,12,Yuba,YUBA COUNTY,286181000,433699000,6016.66
2010,Q1,1,3,Alameda,Alameda,86938000,127244000,1723.35
2010,Q1,1,3,Alameda,ALAMEDA COUNTY,3053309000,4917426000,3258.21
2010,Q1,1,3,Alameda,Albany,36271000,43376000,2339.08
2010,Q1,1,3,Alameda,Berkeley,224899000,292766000,2599.56
2010,Q1,1,3,Alameda,Dublin,213313000,250235000,5478.95
2010,Q1,1,3,Alameda,Emeryville,111375000,140126000,14275.26
2010,Q1,1,3,Alameda,Fremont,420980000,599628000,2806.47
2010,Q1,1,3,Alameda,Hayward,298309000,515817000,3585.94
2010,Q1,1,3,Alameda,Livermore,188762000,366593000,4531.15
2010,Q1,1,3,Alameda,Newark,140289000,187484000,4402.16
2010,Q1,1,3,Alameda,Oakland,519817000,751884000,1924.17
2010,Q1,1,3,Alameda,Piedmont,2583000,2897000,271.48
2010,Q1,1,3,Alameda,Pleasanton,254296000,365010000,5199.27
2010,Q1,1,3,Alameda,San Leandro,251428000,371611000,4373.07
2010,Q1,1,3,Alameda,Union City,98016000,170034000,2445.16
2010,Q1,1,3,Alpine,ALPINE COUNTY,1621000,7796000,6617.99
2010,Q1,1,3,Amador,Amador,0,147000,794.59
2010,Q1,1,3,Amador,AMADOR COUNTY,58524000,80237000,2110.88
2010,Q1,1,3,Amador,Ione,1569000,3226000,409.23
2010,Q1,1,3,Amador,Jackson,11310000,12985000,2795.47
2010,Q1,1,3,Amador,Plymouth,1915000,2320000,2310.75
2010,Q1,1,3,Amador,Sutter Creek,3151000,3614000,1447.33
2010,Q1,1,3,Butte,Biggs,292000,295000,172.61
2010,Q1,1,3,Butte,BUTTE COUNTY,406236000,553698000,2517.18
2010,Q1,1,3,Butte,Chico,267457000,319776000,3713.87
2010,Q1,1,3,Butte,Gridley,15826000,18399000,2791.11
2010,Q1,1,3,Butte,Oroville,58336000,68275000,4387.0
2010,Q1,1,3,Butte,Paradise,28834000,31801000,1214.19
2010,Q1,1,3,Calaveras,Angels Camp,10089000,11380000,2963.54
2010,Q1,1,3,Calaveras,CALAVERAS COUNTY,37102000,57322000,1257.0
2010,Q1,1,3,Colusa,Colusa,10870000,16456000,2759.68
2010,Q1,1,3,Colusa,COLUSA COUNTY,25976000,58902000,2755.0
2010,Q1,1,3,Colusa,Williams,9406000,10305000,2014.26
2010,Q1,1,3,Contra Costa,Antioch,166580000,184645000,1806.17
2010,Q1,1,3,Contra Costa,Brentwood,96245000,109585000,2132.25
2010,Q1,1,3,Contra Costa,Clayton,6005000,6724000,617.27
2010,Q1,1,3,Contra Costa,Concord,386312000,462014000,3786.72
2010,Q1,1,3,Contra Costa,CONTRA COSTA COUNTY,1984038000,2722376000,2597.81
2010,Q1,1,3,Contra Costa,Danville,80197000,86644000,2062.85
2010,Q1,1,3,Contra Costa,El Cerrito,56060000,60030000,2550.34
2010,Q1,1,3,Contra Costa,Hercules,19112000,27546000,1145.31
2010,Q1,1,3,Contra Costa,Lafayette,38536000,47047000,1970.8
2010,Q1,1,3,Contra Costa,Martinez,55603000,92276000,2576.82
2010,Q1,1,3,Contra Costa,Moraga,16410000,17722000,1106.93
2010,Q1,1,3,Contra Costa,Oakley,21304000,28856000,816.77
2010,Q1,1,3,Contra Costa,Orinda,15187000,18730000,1062.21
2010,Q1,1,3,Contra Costa,Pinole,56726000,59790000,3252.46
2010,Q1,1,3,Contra Costa,Pittsburg,93171000,116479000,1846.05
2010,Q1,1,3,Contra Costa,Pleasant Hill,109200000,128363000,3873.47
2010,Q1,1,3,Contra Costa,Richmond,189713000,234686000,2263.97
2010,Q1,1,3,Contra Costa,San Pablo,29411000,33059000,1134.37
2010,Q1,1,3,Contra Costa,San Ramon,112497000,159431000,2215.95
2010,Q1,1,3,Contra Costa,Walnut Creek,287084000,340466000,5308.16
2010,Q1,1,3,Del Norte,Crescent City,16827000,20827000,2723.55
2010,Q1,1,3,Del Norte,DEL NORTE COUNTY,32139000,44819000,1568.13
2010,Q1,1,3,El Dorado,EL DORADO COUNTY,256152000,357696000,1979.69
2010,Q1,1,3,El Dorado,Placerville,47190000,57157000,5511.23
2010,Q1,1,3,El Dorado,South Lake Tahoe,55409000,66943000,3136.09
2010,Q1,1,3,Fresno,Clovis,247453000,276525000,2896.15
2010,Q1,1,3,Fresno,Coalinga,12604000,15572000,854.43
2010,Q1,1,3,Fresno,Firebaugh,5212000,14111000,1884.48
2010,Q1,1,3,Fresno,Fowler,11412000,19298000,3472.73
2010,Q1,1,3,Fresno,Fresno,1056222000,1329735000,2690.77
2010,Q1,1,3,Fresno,FRESNO COUNTY,1628143000,2327958000,2503.83
2010,Q1,1,3,Fresno,Huron,1991000,2620000,387.74
2010,Q1,1,3,Fresno,Kerman,16733000,21183000,1565.28
2010,Q1,1,3,Fresno,Kingsburg,13263000,17973000,1578.79
2010,Q1,1,3,Fresno,Mendota,5424000,9179000,833.01
2010,Q1,1,3,Fresno,Orange Cove,2754000,3210000,353.75
2010,Q1,1,3,Fresno,Parlier,5631000,6559000,452.31
2010,Q1,1,3,Fresno,Reedley,23331000,29958000,1243.38
2010,Q1,1,3,Fresno,San Joaquin,1257000,3727000,928.96
2010,Q1,1,3,Fresno,Sanger,29353000,33519000,1381.42
2010,Q1,1,3,Fresno,Selma,58106000,66151000,2847.77
2010,Q1,1,3,Glenn,GLENN COUNTY,32288000,57121000,2031.33
2010,Q1,1,3,Glenn,Orland,12981000,14953000,2052.01
2010,Q1,1,3,Glenn,Willows,14960000,19222000,3117.92
2010,Q1,1,3,Humboldt,Arcata,29714000,39510000,2297.76
2010,Q1,1,3,Humboldt,Blue Lake,163000,360000,288.23
2010,Q1,1,3,Humboldt,Eureka,138425000,166081000,6117.38
2010,Q1,1,3,Humboldt,Ferndale,1956000,2293000,1674.94
2010,Q1,1,3,Humboldt,Fortuna,21450000,26055000,2188.02
2010,Q1,1,3,Humboldt,HUMBOLDT COUNTY,260029000,396181000,2948.8
2010,Q1,1,3,Humboldt,Rio Dell,1849000,2693000,801.24
2010,Q1,1,3,Humboldt,Trinidad,1505000,1515000,4139.34
2010,Q1,1,3,Imperial,Brawley,27587000,40268000,1620.5
2010,Q1,1,3,Imperial,Calexico,73288000,77057000,2003.51
2010,Q1,1,3,Imperial,Calipatria,1616000,1672000,213.45
2010,Q1,1,3,Imperial,El Centro,160707000,187722000,4419.06
2010,Q1,1,3,Imperial,Holtville,2959000,6520000,1100.97
2010,Q1,1,3,Imperial,Imperial,17967000,26127000,1775.53
2010,Q1,1,3,Imperial,IMPERIAL COUNTY,310829000,433966000,2490.56
2010,Q1,1,3,Imperial,Westmorland,0,3392000,1526.55
2010,Q1,1,3,Inyo,Bishop,28685000,35408000,9144.62
2010,Q1,1,3,Inyo,INYO COUNTY,47050000,65851000,3554.7
2010,Q1,1,3,Kern,Arvin,6534000,11686000,604.08
2010,Q1,1,3,Kern,Bakersfield,871786000,1091306000,3144.71
2010,Q1,1,3,Kern,California City,6018000,6374000,449.95
2010,Q1,1,3,Kern,Delano,50203000,64912000,1221.8
2010,Q1,1,3,Kern,KERN COUNTY,1473562000,2371962000,2833.63
2010,Q1,1,3,Kern,Maricopa,0,562000,485.73
2010,Q1,1,3,Kern,Mc Farland,3655000,4823000,377.29
2010,Q1,1,3,Kern,Ridgecrest,52770000,58307000,2117.17
2010,Q1,1,3,Kern,Shafter,66683000,125653000,7417.97
2010,Q1,1,3,Kern,Taft,18046000,31361000,3369.25
2010,Q1,1,3,Kern,Tehachapi,27132000,29716000,2048.95
2010,Q1,1,3,Kern,Wasco,17383000,20186000,789.53
2010,Q1,1,3,Kings,Avenal,3544000,4130000,261.8
2010,Q1,1,3,Kings,Corcoran,8419000,16556000,666.66
2010,Q1,1,3,Kings,Hanford,131567000,151920000,2843.87
2010,Q1,1,3,Kings,KINGS COUNTY,189857000,267708000,1752.96
2010,Q1,1,3,Kings,Lemoore,22144000,31510000,1297.66
2010,Q1,1,3,Lake,Clearlake,24469000,25671000,1685.77
2010,Q1,1,3,Lake,LAKE COUNTY,75352000,101859000,1577.25
2010,Q1,1,3,Lake,Lakeport,20917000,23668000,4985.88
2010,Q1,1,3,Lassen,LASSEN COUNTY,31278000,46102000,1324.99
2010,Q1,1,3,Lassen,Susanville,23973000,25901000,1439.34
2010,Q1,1,3,Los Angeles,Agoura Hills,51151000,61246000,3010.81
2010,Q1,1,3,Los Angeles,Alhambra,215399000,243361000,2927.19
2010,Q1,1,3,Los Angeles,Arcadia,153359000,179334000,3179.39
2010,Q1,1,3,Los Angeles,Artesia,31922000,35760000,2165.43
2010,Q1,1,3,Los Angeles,Avalon,6840000,7771000,2082.81
2010,Q1,1,3,Los Angeles,Azusa,66017000,82249000,1772.95
2010,Q1,1,3,Los Angeles,Baldwin Park,90192000,112235000,1487.79
2010,Q1,1,3,Los Angeles,Bell,30345000,44013000,1239.69
2010,Q1,1,3,Los Angeles,Bell Gardens,39573000,43693000,1037.76
2010,Q1,1,3,Los Angeles,Bellflower,74835000,91021000,1187.38
2010,Q1,1,3,Los Angeles,Beverly Hills,371461000,456446000,13372.96
2010,Q1,1,3,Los Angeles,Bradbury,15000,32000,30.65
2010,Q1,1,3,Los Angeles,Burbank,449442000,585531000,5662.99
2010,Q1,1,3,Los Angeles,Calabasas,68013000,116828000,5063.62
2010,Q1,1,3,Los Angeles,Carson,230034000,334914000,3649.05
2010,Q1,1,3,Los Angeles,Cerritos,328444000,391869000,7984.77
2010,Q1,1,3,Los Angeles,Claremont,49213000,55629000,1591.85
2010,Q1,1,3,Los Angeles,Commerce,113736000,266971000,20805.09
2010,Q1,1,3,Los Angeles,Compton,91866000,129046000,1336.9
2010,Q1,1,3,Los Angeles,Covina,123914000,137505000,2874.8
2010,Q1,1,3,Los Angeles,Cudahy,13278000,21302000,894.17
2010,Q1,1,3,Los Angeles,Culver City,271011000,324589000,8341.83
2010,Q1,1,3,Los Angeles,Diamond Bar,55514000,67482000,1214.03
2010,Q1,1,3,Los Angeles,Downey,225658000,266830000,2385.6
2010,Q1,1,3,Los Angeles,Duarte,85115000,92874000,4353.53
2010,Q1,1,3,Los Angeles,El Monte,210186000,249662000,2198.69
2010,Q1,1,3,Los Angeles,El Segundo,94526000,214851000,12893.12
2010,Q1,1,3,Los Angeles,Gardena,113104000,150707000,2559.9
2010,Q1,1,3,Los Angeles,Glendale,431913000,535240000,2790.28
2010,Q1,1,3,Los Angeles,Glendora,119775000,137704000,2748.08
2010,Q1,1,3,Los Angeles,Hawaiian Gardens,11937000,13404000,939.7
2010,Q1,1,3,Los Angeles,Hawthorne,200396000,224862000,2666.29
2010,Q1,1,3,Los Angeles,Hermosa Beach,39235000,41753000,2140.08
2010,Q1,1,3,Los Angeles,Hidden Hills,104000,313000,168.55
2010,Q1,1,3,Los Angeles,Huntington Park,97241000,118040000,2029.67
2010,Q1,1,3,Los Angeles,Industry,278204000,555896000,1158116.66
2010,Q1,1,3,Los Angeles,Inglewood,166751000,210562000,1918.5
2010,Q1,1,3,Los Angeles,Irwindale,31041000,87954000,61808.85
2010,Q1,1,3,Los Angeles,La Canada-Flintridge,38047000,42692000,2107.1
2010,Q1,1,3,Los Angeles,La Habra Heights,132000,632000,118.59
2010,Q1,1,3,Los Angeles,La Mirada,131705000,178044000,3666.39
2010,Q1,1,3,Los Angeles,La Puente,42352000,46427000,1165.19
2010,Q1,1,3,Los Angeles,La Verne,56452000,73025000,2349.2
2010,Q1,1,3,Los Angeles,Lakewood,217485000,227942000,2845.46
2010,Q1,1,3,Los Angeles,Lancaster,236742000,310650000,1984.27
2010,Q1,1,3,Los Angeles,Lawndale,42910000,48712000,1485.43
2010,Q1,1,3,Los Angeles,Lomita,27753000,31651000,1561.39
2010,Q1,1,3,Los Angeles,Long Beach,844210000,1094163000,2365.35
2010,Q1,1,3,Los Angeles,Los Angeles,6199381000,8099106000,2135.21
2010,Q1,1,3,Los Angeles,LOS ANGELES COUNTY,19049951000,27101568000,2759.23
2010,Q1,1,3,Los Angeles,Lynwood,57223000,68901000,986.8
2010,Q1,1,3,Los Angeles,Malibu,43631000,48471000,3831.09
2010,Q1,1,3,Los Angeles,Manhattan Beach,139399000,156275000,4441.9
2010,Q1,1,3,Los Angeles,Maywood,17209000,21056000,768.15
2010,Q1,1,3,Los Angeles,Monrovia,129026000,157363000,4297.53
2010,Q1,1,3,Los Angeles,Montebello,148526000,202909000,3247.27
2010,Q1,1,3,Los Angeles,Monterey Park,64841000,85178000,1412.19
2010,Q1,1,3,Los Angeles,Norwalk,155996000,177176000,1677.69
2010,Q1,1,3,Los Angeles,Palmdale,278252000,309468000,2026.45
2010,Q1,1,3,Los Angeles,Palos Verdes Estates,1921000,3483000,259.09
2010,Q1,1,3,Los Angeles,Paramount,80756000,128071000,2366.95
2010,Q1,1,3,Los Angeles,Pasadena,516850000,622224000,4549.45
2010,Q1,1,3,Los Angeles,Pico Rivera,106294000,141099000,2240.09
2010,Q1,1,3,Los Angeles,Pomona,152136000,265183000,1777.77
2010,Q1,1,3,Los Angeles,Rancho Palos Verdes,25592000,32435000,778.37
2010,Q1,1,3,Los Angeles,Redondo Beach,151058000,169003000,2529.83
2010,Q1,1,3,Los Angeles,Rolling Hills,0,27000,14.5
2010,Q1,1,3,Los Angeles,Rolling Hills Estates,22071000,24369000,3018.58
2010,Q1,1,3,Los Angeles,Rosemead,71770000,79687000,1480.7
2010,Q1,1,3,Los Angeles,San Dimas,79356000,119399000,3575.67
2010,Q1,1,3,Los Angeles,San Fernando,58624000,71875000,3037.57
2010,Q1,1,3,Los Angeles,San Gabriel,56608000,68614000,1726.13
2010,Q1,1,3,Los Angeles,San Marino,5856000,7324000,556.66
2010,Q1,1,3,Los Angeles,Santa Clarita,457338000,552943000,3135.37
2010,Q1,1,3,Los Angeles,Santa Fe Springs,114324000,428575000,26481.4
2010,Q1,1,3,Los Angeles,Santa Monica,428861000,562360000,6277.53
2010,Q1,1,3,Los Angeles,Sierra Madre,4301000,5346000,489.33
2010,Q1,1,3,Los Angeles,Signal Hill,174547000,211190000,19160.76
2010,Q1,1,3,Los Angeles,South El Monte,47973000,84708000,4207.83
2010,Q1,1,3,Los Angeles,South Gate,93719000,129086000,1366.82
2010,Q1,1,3,Los Angeles,South Pasadena,29489000,34539000,1347.07
2010,Q1,1,3,Los Angeles,Temple City,28487000,32292000,907.71
2010,Q1,1,3,Los Angeles,Torrance,607436000,780228000,5361.32
2010,Q1,1,3,Los Angeles,Vernon,13210000,79508000,709892.85
2010,Q1,1,3,Los Angeles,Walnut,27934000,35912000,1231.12
2010,Q1,1,3,Los Angeles,West Covina,229499000,257386000,2424.07
2010,Q1,1,3,Los Angeles,West Hollywood,211572000,246895000,7172.38
2010,Q1,1,3,Los Angeles,Westlake Village,44971000,55594000,6717.49
2010,Q1,1,3,Los Angeles,Whittier,128747000,158094000,1851.19
2010,Q1,1,3,Madera,Chowchilla,15364000,18879000,991.49
2010,Q1,1,3,Madera,Madera,78516000,106906000,1746.14
2010,Q1,1,3,Madera,MADERA COUNTY,174606000,259930000,1724.25
2010,Q1,1,3,Marin,Belvedere,225000,1106000,535.33
2010,Q1,1,3,Marin,Corte Madera,90743000,105685000,11431.58
2010,Q1,1,3,Marin,Fairfax,7131000,8120000,1092.42
2010,Q1,1,3,Marin,Larkspur,30444000,36857000,3093.58
